"country","year","iso_code","population","gdp","co2","co2_per_capita","co2_per_gdp","co2_per_unit_energy","coal_co2","coal_co2_per_capita","consumption_co2","consumption_co2_per_capita","cumulative_co2","energy_per_capita","energy_per_gdp","oil_co2","oil_co2_per_capita","ghg_per_capita","share_global_co2","share_global_coal_co2","temperature_change_from_co2","trade_co2","co2_including_luc","co2_including_luc_per_capita","gdp_per_capita"
"European Union (28)",1951,NA,NA,NA,1975.081,5.173,0.812,NA,1735.128,4.545,NA,NA,106778.281,NA,NA,197.348,0.517,NA,30.958,42.737,0.052,NA,2076.94,5.44,NA
"European Union (28)",1952,NA,NA,NA,2015.601,5.244,0.795,NA,1755.641,4.568,NA,NA,108793.883,NA,NA,212.575,0.553,NA,31.174,43.792,0.052,NA,2157.288,5.613,NA
"European Union (28)",1953,NA,NA,NA,2055.282,5.308,0.77,NA,1767.782,4.566,NA,NA,110849.156,NA,NA,232.438,0.6,NA,30.917,43.717,0.053,NA,2185.757,5.645,NA
"European Union (28)",1954,NA,NA,NA,2164.447,5.548,0.769,NA,1831.078,4.694,NA,NA,113013.602,NA,NA,273.811,0.702,NA,31.877,45.329,0.054,NA,2293.199,5.878,NA
"European Union (28)",1955,NA,NA,NA,2320.397,5.904,0.775,NA,1933.445,4.919,NA,NA,115334.008,NA,NA,319.863,0.814,NA,31.175,44.215,0.055,NA,2455.416,6.247,NA
"European Union (28)",1956,NA,NA,NA,2441.493,6.167,0.783,NA,2006.11,5.067,NA,NA,117775.5,NA,NA,362.679,0.916,NA,30.81,43.638,0.057,NA,2575.998,6.507,NA
"European Union (28)",1957,NA,NA,NA,2497.217,6.262,0.764,NA,2022.439,5.071,NA,NA,120272.719,NA,NA,395.616,0.992,NA,30.508,43.198,0.058,NA,2636.889,6.612,NA
"European Union (28)",1958,NA,NA,NA,2467.33,6.139,0.734,NA,1941.739,4.831,NA,NA,122740.039,NA,NA,440.587,1.096,NA,29.311,40.841,0.059,NA,2596.633,6.461,NA
"European Union (28)",1959,NA,NA,NA,2487.379,6.139,0.706,NA,1892.125,4.67,NA,NA,125227.414,NA,NA,497.703,1.228,NA,28.086,38.24,0.06,NA,2450.08,6.047,NA
"European Union (28)",1960,NA,NA,NA,2683.278,6.571,0.716,NA,1996.272,4.889,NA,NA,127910.695,NA,NA,577.72,1.415,NA,28.583,38.743,0.061,NA,2627.732,6.435,NA
"European Union (28)",1961,NA,NA,NA,2787.477,6.772,0.706,NA,2024.758,4.919,NA,NA,130698.172,NA,NA,642.13,1.56,NA,29.596,40.96,0.062,NA,2720.242,6.609,NA
"European Union (28)",1962,NA,NA,NA,2946.695,7.102,0.714,NA,2071.33,4.992,NA,NA,133644.875,NA,NA,743.727,1.792,NA,30.219,42.025,0.064,NA,2866.344,6.908,NA
"European Union (28)",1963,NA,NA,NA,3115.431,7.45,0.72,NA,2131.752,5.097,NA,NA,136760.297,NA,NA,844.837,2.02,NA,30.33,41.721,0.065,NA,2996.974,7.166,NA
"European Union (28)",1964,NA,NA,NA,3251.087,7.711,0.709,NA,2122.708,5.034,NA,NA,140011.391,NA,NA,972.712,2.307,NA,30.02,40.702,0.066,NA,3146.296,7.462,NA
"European Union (28)",1965,NA,NA,NA,3298.144,7.759,0.69,0.281,2052.382,4.829,NA,NA,143309.531,NA,NA,1079.035,2.539,NA,29.142,38.774,0.068,NA,3172.469,7.464,NA
"European Union (28)",1966,NA,NA,NA,3375.627,7.882,0.679,0.28,1986.185,4.637,NA,NA,146685.172,NA,NA,1207.323,2.819,NA,28.446,37.116,0.069,NA,3262.556,7.618,NA
"European Union (28)",1967,NA,NA,NA,3411.217,7.906,0.663,0.275,1916.109,4.441,NA,NA,150096.375,NA,NA,1291.168,2.993,NA,27.86,36.386,0.071,NA,3285.249,7.614,NA
"European Union (28)",1968,NA,NA,NA,3598.874,8.285,0.664,0.273,1937.083,4.459,NA,NA,153695.25,NA,NA,1423.18,3.276,NA,27.875,36.389,0.072,NA,3499.91,8.057,NA
"European Union (28)",1969,NA,NA,NA,3819.404,8.739,0.668,0.269,1980.143,4.53,NA,NA,157514.656,NA,NA,1564.484,3.579,NA,27.742,35.86,0.074,NA,3654.487,8.361,NA
"European Union (28)",1970,NA,NA,NA,3982.952,9.061,0.658,0.264,1881.607,4.281,NA,NA,161497.609,NA,NA,1771.903,4.031,NA,26.734,33.032,0.076,NA,3814.555,8.678,NA
"European Union (28)",1971,NA,NA,NA,4084.637,9.237,0.652,0.264,1825.361,4.128,NA,NA,165582.234,NA,NA,1867.834,4.224,NA,26.343,32.025,0.077,NA,3889.712,8.797,NA
"European Union (28)",1972,NA,NA,NA,4202.561,9.444,0.641,0.26,1736.816,3.903,NA,NA,169784.797,NA,NA,2010.949,4.519,NA,25.896,30.505,0.079,NA,3988.363,8.963,NA
"European Union (28)",1973,NA,NA,NA,4387.228,9.801,0.624,0.257,1751.757,3.914,NA,NA,174172.031,NA,NA,2132.058,4.763,NA,25.677,29.883,0.081,NA,4185.634,9.351,NA
"European Union (28)",1974,NA,NA,NA,4325.632,9.61,0.608,0.257,1739.544,3.865,NA,NA,178497.672,NA,NA,2031.781,4.514,NA,25.419,29.656,0.083,NA,4117.334,9.147,NA
"European Union (28)",1975,NA,NA,NA,4239.037,9.369,0.595,0.255,1711.683,3.783,NA,NA,182736.703,NA,NA,1943.408,4.295,NA,24.856,28.353,0.085,NA,4041.547,8.932,NA
"European Union (28)",1976,NA,NA,NA,4510.089,9.922,0.606,0.257,1793.053,3.945,NA,NA,187246.781,NA,NA,2091.013,4.6,NA,25.067,28.625,0.087,NA,4301.094,9.462,NA
"European Union (28)",1977,NA,NA,NA,4477.476,9.807,0.585,0.251,1766.068,3.868,NA,NA,191724.266,NA,NA,2069.08,4.532,NA,24.199,27.519,0.089,NA,4286.472,9.389,NA
"European Union (28)",1978,NA,NA,NA,4608.32,10.053,0.584,0.25,1784.467,3.893,NA,NA,196332.578,NA,NA,2151.322,4.693,NA,24.156,27.32,0.091,NA,4403.355,9.606,NA
"European Union (28)",1979,NA,NA,NA,4757.596,10.34,0.583,0.248,1868.632,4.061,NA,NA,201090.188,NA,NA,2183.943,4.746,NA,24.251,27.318,0.093,NA,4550.58,9.89,NA
"European Union (28)",1980,NA,NA,NA,4656.551,10.08,0.556,0.25,1896.588,4.106,NA,NA,205746.734,NA,NA,2055.587,4.45,NA,23.878,27.001,0.095,NA,4453.749,9.641,NA
"European Union (28)",1981,NA,NA,NA,4423.897,9.542,0.529,0.244,1856.911,4.005,NA,NA,210170.625,NA,NA,1869.698,4.033,NA,23.239,26.509,0.097,NA,4228.277,9.12,NA
"European Union (28)",1982,NA,NA,NA,4319.742,9.288,0.512,0.244,1859.069,3.997,NA,NA,214490.359,NA,NA,1788.687,3.846,NA,22.875,26.087,0.098,NA,4122.838,8.865,NA
"European Union (28)",1983,NA,NA,NA,4274.006,9.165,0.497,0.24,1864.111,3.997,NA,NA,218764.375,NA,NA,1722.717,3.694,NA,22.487,25.486,0.1,NA,4097.108,8.785,NA
"European Union (28)",1984,NA,NA,NA,4292.71,9.18,0.487,0.235,1862.25,3.982,NA,NA,223057.078,NA,NA,1735.554,3.711,NA,21.829,24.283,0.102,NA,4116.839,8.804,NA
"European Union (28)",1985,NA,NA,NA,4380.238,9.342,0.483,0.228,1970.216,4.202,NA,NA,227437.328,NA,NA,1704.16,3.635,NA,21.55,23.975,0.104,NA,4207.736,8.974,NA
"European Union (28)",1986,NA,NA,NA,4373.045,9.301,0.469,0.224,1953.479,4.155,NA,NA,231810.359,NA,NA,1729.589,3.679,NA,21.2,23.435,0.106,NA,4212.965,8.961,NA
"European Union (28)",1987,NA,NA,NA,4410.022,9.353,0.46,0.222,1970.198,4.179,NA,NA,236220.406,NA,NA,1727.79,3.664,NA,20.73,22.863,0.108,NA,4265.404,9.046,NA
"European Union (28)",1988,NA,NA,NA,4366.623,9.233,0.439,0.218,1925.115,4.071,NA,NA,240587.016,NA,NA,1730.469,3.659,NA,19.752,21.604,0.11,NA,4208.447,8.899,NA
"European Union (28)",1989,NA,NA,NA,4415.823,9.31,0.431,0.22,1909.823,4.026,NA,NA,245002.844,NA,NA,1742.984,3.675,NA,19.704,21.436,0.112,NA,4266.552,8.995,NA
"European Union (28)",1990,NA,NA,NA,4467.437,9.39,0.434,0.223,1888.465,3.969,5064.267,10.645,249470.266,NA,NA,1702.098,3.578,NA,19.631,21.735,0.114,596.83,4280.243,8.997,NA
"European Union (28)",1991,NA,NA,NA,4412.449,9.247,0.424,0.221,1800.255,3.773,4960.573,10.396,253882.734,NA,NA,1727.33,3.62,NA,18.983,20.923,0.115,548.125,4232.399,8.87,NA
"European Union (28)",1992,NA,NA,NA,4268.221,8.919,0.405,0.217,1680.675,3.512,5292.227,11.059,258150.938,NA,NA,1728.597,3.612,NA,18.903,20.01,0.117,1024.006,4076.191,8.518,NA
"European Union (28)",1993,NA,NA,NA,4186.655,8.726,0.396,0.214,1589.585,3.313,4952.124,10.322,262337.594,NA,NA,1719.501,3.584,NA,18.352,18.699,0.119,765.468,4004.334,8.346,NA
"European Union (28)",1994,NA,NA,NA,4162.579,8.657,0.38,0.214,1556.902,3.238,4827.415,10.039,266500.188,NA,NA,1711.967,3.56,NA,18.122,18.212,0.121,664.836,3974.029,8.264,NA
"European Union (28)",1995,NA,NA,NA,4202.885,8.724,0.371,0.212,1526.503,3.169,4882.378,10.135,270703.062,NA,NA,1723.764,3.578,NA,17.916,17.358,0.123,679.493,4036.32,8.379,NA
"European Union (28)",1996,NA,NA,NA,4307.445,8.928,0.371,0.21,1516.148,3.142,4862.465,10.078,275010.531,NA,NA,1767.386,3.663,NA,17.829,16.817,0.125,555.02,4141.796,8.584,NA
"European Union (28)",1997,NA,NA,NA,4217.444,8.728,0.351,0.207,1448.71,2.998,4775.442,9.883,279227.969,NA,NA,1750.444,3.623,NA,17.354,16.155,0.126,557.998,4041.022,8.363,NA
"European Union (28)",1998,NA,NA,NA,4214.238,8.709,0.338,0.205,1392.657,2.878,4853.565,10.03,283442.188,NA,NA,1776.189,3.671,NA,17.405,15.96,0.128,639.328,4066.322,8.403,NA
"European Union (28)",1999,NA,NA,NA,4152.193,8.569,0.322,0.202,1316.53,2.717,4833.519,9.975,287594.375,NA,NA,1755.262,3.622,NA,16.788,14.867,0.13,681.325,3979.509,8.213,NA
"European Union (28)",2000,NA,NA,NA,4171.465,8.592,0.309,0.202,1350.839,2.782,4946.188,10.188,291765.844,NA,NA,1716.17,3.535,NA,16.388,14.678,0.132,774.723,3936.713,8.109,NA
"European Union (28)",2001,NA,NA,NA,4237.941,8.711,0.305,0.201,1355.7,2.787,4937.856,10.149,296003.781,NA,NA,1757.734,3.613,NA,16.511,14.648,0.134,699.916,3980.069,8.181,NA
"European Union (28)",2002,NA,NA,NA,4221.685,8.656,0.298,0.202,1349.213,2.766,4931.23,10.11,300225.469,NA,NA,1745.648,3.579,NA,16.064,13.94,0.135,709.545,3970.408,8.141,NA
"European Union (28)",2003,NA,NA,NA,4316.17,8.82,0.298,0.203,1393.985,2.849,5104.1,10.43,304541.656,NA,NA,1753.099,3.583,NA,15.609,13.253,0.137,787.93,4091.42,8.361,NA
"European Union (28)",2004,NA,NA,NA,4329.038,8.814,0.289,0.201,1383.984,2.818,5180.852,10.548,308870.688,NA,NA,1750.314,3.564,NA,15.117,12.73,0.139,851.814,4120.226,8.389,NA
"European Union (28)",2005,NA,NA,NA,4306.235,8.735,0.28,0.2,1347.386,2.733,5261.009,10.671,313176.906,NA,NA,1746.985,3.544,NA,14.541,11.672,0.141,954.774,4112.812,8.342,NA
"European Union (28)",2006,NA,NA,NA,4313.519,8.717,0.269,0.199,1378.692,2.786,5363.342,10.838,317490.438,NA,NA,1728.257,3.492,NA,14.1,11.311,0.143,1049.823,4056.636,8.198,NA
"European Union (28)",2007,NA,NA,NA,4270.163,8.592,0.257,0.2,1389.16,2.795,5369.045,10.803,321760.594,NA,NA,1675.704,3.372,NA,13.553,10.873,0.145,1098.882,4084.508,8.218,NA
"European Union (28)",2008,NA,NA,NA,4172.018,8.357,0.247,0.196,1289.272,2.582,5305.991,10.628,325932.625,NA,NA,1658.306,3.322,NA,13.003,9.773,0.146,1133.974,3955.512,7.923,NA
"European Union (28)",2009,NA,NA,NA,3826.309,7.636,0.236,0.191,1127.542,2.25,4771.519,9.522,329758.938,NA,NA,1573.237,3.14,NA,12.122,8.662,0.148,945.209,3651.427,7.287,NA
"European Union (28)",2010,NA,NA,NA,3944.539,7.847,0.236,0.19,1185.465,2.358,4982.628,9.913,333703.469,NA,NA,1554.291,3.092,NA,11.823,8.512,0.15,1038.089,3753.022,7.466,NA
"European Union (28)",2011,NA,NA,NA,3802.636,7.544,0.223,0.189,1204.345,2.389,4777.359,9.477,337506.094,NA,NA,1490.365,2.957,NA,11.026,8.172,0.151,974.723,3646.55,7.234,NA
"European Union (28)",2012,NA,NA,NA,3747.62,7.417,0.221,0.188,1232.333,2.439,4533.943,8.973,341253.719,NA,NA,1441.963,2.854,NA,10.706,8.258,0.153,786.322,3572.261,7.07,NA
"European Union (28)",2013,NA,NA,NA,3654.736,7.22,0.215,0.185,1197.452,2.366,4392.678,8.678,344908.469,NA,NA,1406.728,2.779,NA,10.348,7.97,0.154,737.943,3462.266,6.84,NA
"European Union (28)",2014,NA,NA,NA,3479,6.861,0.201,0.182,1131.471,2.231,4257.002,8.396,348387.469,NA,NA,1390.317,2.742,NA,9.779,7.517,0.156,778.002,3287.63,6.484,NA
"European Union (28)",2015,NA,NA,NA,3515.185,6.921,0.199,0.182,1103.902,2.173,4197.499,8.264,351902.656,NA,NA,1420.984,2.798,NA,9.886,7.504,0.157,682.313,3327.295,6.551,NA
"European Union (28)",2016,NA,NA,NA,3499.176,6.877,0.196,0.179,1010.991,1.987,4200.574,8.255,355401.812,NA,NA,1440.341,2.831,NA,9.85,7.04,0.159,701.398,3310.003,6.505,NA
"European Union (28)",2017,NA,NA,NA,3510.594,6.886,0.192,0.178,988.233,1.938,4210.366,8.259,358912.438,NA,NA,1447.649,2.84,NA,9.726,6.812,0.16,699.771,3309.624,6.492,NA
"European Union (28)",2018,NA,NA,NA,3428.928,6.713,0.183,0.174,933.028,1.827,4226.302,8.274,362341.344,NA,NA,1433.964,2.807,NA,9.311,6.327,0.162,797.373,3226.053,6.316,NA
"European Union (28)",2019,NA,NA,NA,3271.17,6.391,NA,0.169,763.789,1.492,4044.134,7.902,365612.531,NA,NA,1429.017,2.792,NA,8.821,5.187,0.163,772.964,3067.598,5.994,NA
"European Union (28)",2020,NA,NA,NA,2948.06,5.754,NA,0.165,632.086,1.234,3673.825,7.171,368560.562,NA,NA,1280.766,2.5,NA,8.36,4.459,0.165,725.766,2756.212,5.38,NA
"European Union (28)",2021,NA,NA,NA,3139.79,6.128,NA,0.167,711.397,1.389,NA,NA,371700.375,NA,NA,1352.108,2.639,NA,8.458,4.749,0.166,NA,2955.014,5.768,NA
"French Equatorial Africa (GCP)",1950,NA,NA,NA,0.176,NA,NA,NA,0.018,NA,NA,NA,NA,NA,NA,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA
"French Equatorial Africa (GCP)",1951,NA,NA,NA,0.234,NA,NA,NA,0.007,NA,NA,NA,NA,NA,NA,0.227,NA,NA,NA,NA,NA,NA,NA,NA,NA
"French Equatorial Africa (GCP)",1952,NA,NA,NA,0.304,NA,NA,NA,0.026,NA,NA,NA,NA,NA,NA,0.278,NA,NA,NA,NA,NA,NA,NA,NA,NA
"French Equatorial Africa (GCP)",1953,NA,NA,NA,0.256,NA,NA,NA,0.011,NA,NA,NA,NA,NA,NA,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA
"French Equatorial Africa (GCP)",1954,NA,NA,NA,0.271,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA,0.267,NA,NA,NA,NA,NA,NA,NA,NA,NA
"French Equatorial Africa (GCP)",1955,NA,NA,NA,0.267,NA,NA,NA,0.007,NA,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"French Equatorial Africa (GCP)",1956,NA,NA,NA,0.348,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA
"French Equatorial Africa (GCP)",1957,NA,NA,NA,0.374,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.374,NA,NA,NA,NA,NA,NA,NA,NA,NA
"French Equatorial Africa (GCP)",1958,NA,NA,NA,0.429,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"French Equatorial Africa (Jones et al. 2023)",1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
